id_indiv,id_territoire,id_legis,id_mandat,id_inves,id_motif_deb,id_motif_fin,remporte,id_suppleant,date_deb,date_fin
PA331807,PO644557,14,1,,1,3,True,PA341807,2012-06-20,2017-06-20
PA331807,PO384403,13,1,,1,3,True,PA341807,2007-06-20,2012-06-19
PA718910,PO717562,15,1,,1,3,True,PA718914,2017-06-18,2022-06-21
PA718910,PO792776,16,1,,1,0,True,PA793286,2022-06-19,
PA794094,PO792730,16,1,,1,0,True,PA794098,2022-06-19,
PA267499,PO644789,14,1,,1,3,True,PA344860,2012-06-20,2017-06-20
PA267499,PO384635,13,1,,1,3,True,PA344860,2007-06-20,2012-06-19
PA267499,PO230803,12,1,,16,3,True,,2002-06-19,2007-06-19
PA720900,PO718476,15,1,,1,3,True,PA720904,2017-06-18,2022-06-21
PA720900,PO792580,16,1,,1,0,True,PA795560,2022-06-19,
PA1585,PO644936,14,1,,1,3,True,PA643048,2012-06-20,2017-06-20
PA1585,PO230950,12,1,,1,3,True,PA267868,2002-06-19,2007-06-19
PA1585,PO384782,13,1,,1,3,True,PA346853,2007-06-20,2012-06-19
PA713448,PO644442,14,1,,19,3,True,PA1263,2016-05-29,2017-06-20
PA713448,PO717490,15,1,,1,3,True,PA718776,2017-06-18,2022-06-21
PA2098,PO384509,13,1,,1,3,True,PA1499,2007-06-20,2012-06-19
PA2098,PO644660,14,1,,1,3,True,PA642839,2012-06-20,2017-06-20
PA2098,PO230677,12,1,,1,3,True,PA1499,2002-06-19,2007-06-19
PA720928,PO718486,15,1,,4,6,True,,2017-06-18,2022-04-05
PA606910,PO644605,14,1,,1,3,True,PA643164,2012-06-20,2017-06-20
PA333590,PO384536,13,1,,1,3,True,PA267583,2007-06-20,2012-06-19
PA2073,PO645030,14,1,,1,3,True,PA643088,2012-06-20,2017-06-20
PA2073,PO230910,12,1,,1,3,True,PA1221,2002-06-19,2007-06-19
PA2073,PO384742,13,1,,10,3,True,PA1221,2007-06-20,2012-06-19
PA2073,PO384742,13,1,,1,7,True,PA1221,2007-06-20,2010-12-15
PA608083,PO644736,14,1,,1,3,True,PA642894,2012-06-20,2017-06-20
PA608083,PO718076,15,1,,1,7,True,PA720680,2017-06-18,2020-08-06
PA608083,PO718076,15,1,,19,7,True,,2021-06-06,2021-07-06
PA719830,PO718542,15,1,,1,3,True,PA719834,2017-06-18,2022-06-21
PA856,PO230925,12,1,,1,3,True,PA267320,2002-06-19,2007-06-19
PA856,PO384757,13,1,,1,3,True,PA267320,2007-06-20,2012-06-19
PA856,PO718362,15,1,,1,3,True,PA721482,2017-06-18,2022-06-21
PA856,PO644911,14,1,,1,3,True,PA267320,2012-06-20,2017-06-20
PA337084,PO384797,13,1,,1,3,True,PA347078,2007-06-20,2012-06-19
PA1208,PO230474,12,1,,1,3,True,PA267095,2002-06-19,2007-06-19
PA1208,PO384306,13,1,,1,3,True,PA267095,2007-06-20,2012-06-19
PA1208,PO644460,14,1,,1,3,True,PA267095,2012-06-20,2017-06-20
PA722118,PO718242,15,1,,1,3,True,PA722122,2017-06-18,2022-06-21
PA795836,PO792460,16,1,,1,0,True,PA795840,2022-06-19,
PA608120,PO644739,14,1,,1,3,True,PA642896,2012-06-20,2017-06-20
PA793314,PO792628,16,1,,1,0,True,PA793318,2022-06-19,
PA405480,PO644974,14,1,,1,3,True,PA406121,2012-06-20,2017-06-20
PA405480,PO718490,15,1,,1,3,True,PA720940,2017-06-18,2022-06-21
PA405480,PO384820,13,1,,20,3,True,PA406121,2007-12-16,2012-06-19
PA330112,PO384275,13,1,,1,3,True,PA340112,2007-06-20,2012-06-19
PA720684,PO718074,15,1,,1,3,True,PA720688,2017-06-18,2022-06-21
PA720684,PO792174,16,1,,1,0,True,PA720688,2022-06-19,
PA722078,PO718380,15,1,,1,9,True,PA722082,2017-06-18,2020-08-24
PA2661,PO384415,13,1,,1,3,True,PA341981,2007-06-20,2012-06-19
PA2661,PO230583,12,1,,1,3,True,PA302,2002-06-19,2007-06-19
PA642940,PO644830,14,1,,4,6,True,,2012-06-20,2016-09-30
PA2107,PO230883,12,1,,1,3,True,PA267620,2002-06-19,2007-06-19
PA2107,PO384715,13,1,,1,Déchéance sur décision du Conseil constitutionnel,True,PA345958,2007-06-20,2009-08-06
PA2675,PO644938,14,1,,1,3,True,PA643050,2012-06-20,2017-06-20
PA2675,PO230952,12,1,,1,3,True,PA1019,2002-06-19,2007-06-19
PA2675,PO384784,13,1,,1,7,True,PA346886,2007-06-20,2007-07-19
PA2675,PO384784,13,1,,10,3,True,PA346886,2007-06-20,2012-06-19
PA1432,PO384502,13,1,,1,3,True,PA343163,2007-06-20,2012-06-19
PA1432,PO230670,12,1,,1,3,True,PA267303,2002-06-19,2007-06-19
PA267923,PO644733,14,1,,1,3,True,PA642891,2012-06-20,2017-06-20
PA267923,PO384589,13,1,,1,3,True,PA344260,2007-06-20,2012-06-19
PA267506,PO230901,12,1,,1,3,True,PA267507,2002-06-19,2007-06-19
PA267506,PO644887,14,1,,1,3,True,PA643010,2012-06-20,2017-06-20
PA267506,PO384733,13,1,,1,3,True,PA267507,2007-06-20,2012-06-19
PA793664,PO792944,16,1,,1,0,True,PA793668,2022-06-19,
PA721968,PO718306,15,1,,1,3,True,PA721972,2017-06-18,2022-06-21
PA335532,PO718222,15,1,,1,11,True,PA721904,2017-06-18,2020-11-20
PA335532,PO384682,13,1,,1,7,True,PA324,2007-06-20,2012-06-16
PA335532,PO644830,14,1,,10,3,True,PA642940,2012-06-20,2017-06-20
PA335532,PO644830,14,1,,1,7,True,PA642940,2012-06-20,2012-07-21
PA267260,PO717536,15,1,,1,3,True,PA718846,2017-06-18,2022-06-21
PA267260,PO230464,12,1,,1,3,True,PA267261,2002-06-19,2007-06-19
PA267260,PO384296,13,1,,1,3,True,PA267261,2007-06-20,2012-06-19
PA267260,PO644450,14,1,,1,3,True,PA643064,2012-06-20,2017-06-20
PA793102,PO792700,16,1,,1,0,True,PA793106,2022-06-19,
PA605606,PO644482,14,1,,1,7,True,PA642705,2012-06-20,2015-07-17
PA605606,PO644482,14,1,,10,3,True,PA642705,2012-06-20,2017-06-20
PA267512,PO644463,14,1,,1,18,True,PA643092,2012-06-20,2014-09-30
PA267512,PO384309,13,1,,1,3,True,PA1504,2007-06-20,2012-06-19
PA783463,PO717816,15,1,,19,3,True,PA783492,2021-06-06,2022-06-21
PA720492,PO718018,15,1,,1,3,True,PA720496,2017-06-18,2022-06-21
PA513,PO384722,13,1,,1,3,True,PA346054,2007-06-20,2012-06-19
PA513,PO230890,12,1,,1,3,True,PA267559,2002-06-19,2007-06-19
PA1181,PO230584,12,1,,1,3,True,PA318,2002-06-19,2007-06-19
PA718694,PO717472,15,1,,1,3,True,PA718698,2017-06-18,2022-06-21
PA2463,PO230770,12,1,,4,3,True,,2002-06-19,2007-06-19
PA2463,PO384602,13,1,,4,6,True,,2007-06-20,2011-03-28
PA759192,PO718572,15,1,,21,3,True,PA759194,2018-09-30,2022-06-21
PA2339,PO384690,13,1,,1,3,True,PA345636,2007-06-20,2012-06-19
PA2339,PO230858,12,1,,1,3,True,PA1409,2002-06-19,2007-06-19
PA345994,PO644871,14,1,,4,6,True,,2012-06-20,2013-08-02
PA345994,PO384717,13,1,,4,3,True,,2007-06-20,2012-06-19
PA1630,PO230976,12,1,,1,3,True,PA266849,2002-06-19,2007-06-19
PA1630,PO644962,14,1,,1,3,True,PA266849,2012-06-20,2017-06-20
PA1630,PO718498,15,1,,1,3,True,PA721308,2017-06-18,2022-06-21
PA1630,PO384808,13,1,,1,3,True,PA266849,2007-06-20,2012-06-19
PA1630,PO792634,16,1,,1,0,True,PA795446,2022-06-19,
PA331973,PO644568,14,1,,1,3,True,PA927,2012-06-20,2017-06-20
PA331973,PO384414,13,1,,1,3,True,PA927,2007-06-20,2012-06-19
PA794686,PO792162,16,1,,1,0,True,PA794690,2022-06-19,
PA722252,PO718388,15,1,,1,3,True,PA722256,2017-06-18,2022-06-21
PA722252,PO792508,16,1,,1,0,True,PA795660,2022-06-19,
PA720378,PO717960,15,1,,1,3,True,PA720382,2017-06-18,2022-06-21
PA720422,PO717976,15,1,,1,3,True,PA720426,2017-06-18,2022-06-21
PA720422,PO792080,16,1,,1,0,True,PA794618,2022-06-19,
PA2438,PO384479,13,1,,1,3,True,PA266844,2007-06-20,2012-06-19
PA2438,PO230647,12,1,,1,3,True,PA266844,2002-06-19,2007-06-19
PA267213,PO230629,12,1,,1,3,True,PA267214,2002-06-19,2007-06-19
PA795266,PO792364,16,1,,4,0,True,,2022-06-19,
PA794178,PO791934,16,1,,1,0,True,PA794182,2022-06-19,
PA267561,PO230898,12,1,,1,3,True,PA267562,2002-06-19,2007-06-19
PA267561,PO384730,13,1,,1,3,True,PA267562,2007-06-20,2012-06-19
PA560,PO230921,12,1,,1,3,True,PA2520,2002-06-19,2007-06-19
PA560,PO384753,13,1,,1,3,True,PA346461,2007-06-20,2012-06-19
PA560,PO644907,14,1,,1,3,True,PA643035,2012-06-20,2017-06-20
PA267549,PO230684,12,1,,13,3,True,,2002-06-19,2007-06-19
PA719512,PO717710,15,1,,1,3,True,PA719516,2017-06-18,2022-06-21
PA719512,PO792964,16,1,,1,0,True,PA793752,2022-06-19,
PA332206,PO384431,13,1,,1,3,True,PA342206,2007-06-20,2012-06-19
PA332206,PO644585,14,1,,1,3,True,PA342206,2012-06-20,2017-06-20
PA795528,PO792370,16,1,,1,0,True,PA795532,2022-06-19,
PA721502,PO718230,15,1,,4,3,True,,2017-06-18,2022-06-21
PA951,PO230903,12,1,,1,3,True,PA267596,2002-06-19,2007-06-19
PA951,PO644889,14,1,,1,3,True,PA643012,2012-06-20,2017-06-20
PA951,PO384735,13,1,,1,3,True,PA267596,2007-06-20,2012-06-19
PA721270,PO792526,16,1,,1,0,True,PA796058,2022-06-19,
PA721270,PO718426,15,1,,1,3,True,PA721274,2017-06-18,2022-06-21
PA720146,PO717894,15,1,,1,3,True,PA720150,2017-06-18,2022-06-21
PA720146,PO792010,16,1,,1,0,True,PA794254,2022-06-19,
PA2148,PO384432,13,1,,1,3,True,PA266795,2007-06-20,2012-06-19
PA2148,PO230600,12,1,,1,3,True,PA266795,2002-06-19,2007-06-19
PA267950,PO230830,12,1,,1,3,True,PA267951,2002-06-19,2007-06-19
PA267950,PO384662,13,1,,1,3,True,PA345204,2007-06-20,2012-06-19
PA267788,PO384834,13,1,,16,18,True,,2007-06-20,2011-09-30
PA1327,PO717776,15,1,,1,3,True,PA719786,2017-06-18,2022-06-21
PA1327,PO384436,13,1,,1,3,True,PA342274,2007-06-20,2012-06-19
PA1327,PO793050,16,1,,1,0,True,PA793976,2022-06-19,
PA793398,PO792844,16,1,,1,0,True,PA793402,2022-06-19,
PA795058,PO792334,16,1,,1,0,True,PA795062,2022-06-19,
PA330613,PO644470,14,1,,1,3,True,PA643119,2012-06-20,2017-06-20
PA330613,PO384313,13,1,,1,3,True,PA340613,2007-06-20,2012-06-19
PA794434,PO792040,16,1,,1,0,True,PA794438,2022-06-19,
PA719710,PO717758,15,1,,1,3,True,PA719714,2017-06-18,2022-06-21
PA1496,PO644757,14,1,,1,3,True,PA642908,2012-06-20,2017-06-20
PA1496,PO384605,13,1,,1,3,True,PA344469,2007-06-20,2012-06-19
PA1496,PO230773,12,1,,1,3,True,PA267348,2002-06-19,2007-06-19
PA642847,PO717964,15,1,,1,3,True,PA267551,2017-06-18,2022-06-21
PA642847,PO792068,16,1,,1,0,True,PA794362,2022-06-19,
PA333285,PO717924,15,1,,1,3,True,PA720252,2017-06-18,2022-06-21
PA333285,PO384512,13,1,,1,3,True,PA343284,2007-06-20,2012-06-19
PA333285,PO644666,14,1,,10,3,True,PA642844,2012-06-20,2017-06-20
PA333285,PO792044,16,1,,1,0,True,PA720252,2022-06-19,
PA333285,PO644666,14,1,,1,7,True,PA642844,2012-06-20,2012-07-21
PA825,PO230665,12,1,,1,3,True,PA267436,2002-06-19,2007-06-19
PA825,PO384497,13,1,,1,3,True,PA267436,2007-06-20,2012-06-19
PA610873,PO645022,14,1,,1,7,True,PA643069,2012-06-20,2014-05-09
PA610873,PO645022,14,1,,10,3,True,PA643069,2012-06-20,2017-06-20
PA588884,PO792568,16,1,,1,0,True,PA795236,2022-06-19,
PA588884,PO718448,15,1,,1,3,True,PA295,2017-06-18,2022-06-21
PA720754,PO718102,15,1,,1,3,True,PA720758,2017-06-18,2022-06-21
PA720754,PO792218,16,1,,1,0,True,PA794794,2022-06-19,
PA606793,PO644595,14,1,,1,3,True,PA643066,2012-06-20,2017-06-20
PA1521,PO384673,13,1,,1,3,True,PA345380,2007-06-20,2012-06-19
PA1521,PO644827,14,1,,1,3,True,PA642938,2012-06-20,2017-06-20
PA309643,PO384746,13,1,,1,3,True,PA346381,2007-06-20,2012-06-19
PA309643,PO644900,14,1,,1,3,True,PA643091,2012-06-20,2017-06-20
PA309643,PO230914,12,1,,"élection partielle, remplacement d'un député élu au Parlement européen",3,True,,2005-01-23,2007-06-19
PA309643,PO792480,16,1,,1,0,True,PA795290,2022-06-19,
PA342332,PO384440,13,1,,4,3,True,,2007-06-20,2012-06-19
PA342332,PO644594,14,1,,4,6,True,,2012-06-20,2017-06-17
PA267165,PO230678,12,1,,1,3,True,PA267166,2002-06-19,2007-06-19
PA267165,PO644664,14,1,,1,3,True,PA267166,2012-06-20,2017-06-20
PA267165,PO384510,13,1,,1,7,True,PA267166,2007-06-20,2007-07-19
PA608741,PO644806,14,1,,4,6,True,,2012-06-20,2017-06-17
PA608741,PO718206,15,1,,8,3,True,,2017-06-18,2022-06-21
PA2799,PO644447,14,1,,1,11,True,PA340343,2012-06-20,2017-03-23
PA2799,PO230461,12,1,,1,3,True,PA834,2002-06-19,2007-06-19
PA2799,PO384293,13,1,,1,3,True,PA340343,2007-06-20,2012-06-19
PA722194,PO718420,15,1,,4,3,True,,2017-06-18,2022-06-21
PA336316,PO644894,14,1,,1,3,True,PA643186,2012-06-20,2017-06-20
PA336316,PO718336,15,1,,1,3,True,PA721868,2017-06-18,2022-06-21
PA336316,PO384740,13,1,,1,3,True,PA346311,2007-06-20,2012-06-19
PA719664,PO718544,15,1,,4,6,True,,2017-06-18,2020-08-03
PA719664,PO792734,16,1,,1,0,True,PA793936,2022-06-19,
PA610654,PO718534,15,1,,1,3,True,PA721020,2017-06-18,2022-06-21
PA610654,PO644983,14,1,,1,3,True,PA643154,2012-06-20,2017-06-20
PA610654,PO792706,16,1,,1,0,True,PA721020,2022-06-19,
PA721674,PO718392,15,1,,4,3,True,,2017-06-18,2022-06-21
PA1079,PO230742,12,1,,1,3,True,PA1995,2002-06-19,2007-06-19
PA1079,PO384574,13,1,,1,3,True,PA1995,2007-06-20,2012-06-19
PA610481,PO644964,14,1,,1,3,True,PA643106,2012-06-20,2017-06-20
PA720230,PO717940,15,1,,1,3,True,PA720234,2017-06-18,2022-06-21
PA720230,PO792060,16,1,,1,0,True,PA794298,2022-06-19,
PA793788,PO792682,16,1,,1,7,True,PA793792,2022-06-19,2022-08-04
PA286166,PO384706,13,1,,1,7,True,PA288865,2007-06-20,2008-04-19
PA286166,PO230874,12,1,,20,3,True,PA288865,2002-12-15,2007-06-19
PA286166,PO384706,13,1,,10,3,True,PA288865,2007-06-20,2012-06-19
PA337544,PO384834,13,1,,1,9,True,PA267788,2007-06-20,2010-11-13
PA718744,PO717504,15,1,,1,3,True,PA718748,2017-06-18,2022-06-21
PA337550,PO644989,14,1,,1,3,True,PA643170,2012-06-20,2017-06-20
PA337550,PO384835,13,1,,1,3,True,PA347544,2007-06-20,2012-06-19
PA722382,PO792260,16,1,,1,0,True,PA794962,2022-06-19,
PA722382,PO718156,15,1,,1,3,True,PA722386,2017-06-18,2022-06-21
PA702052,PO644994,14,1,,20,3,True,PA1373,2014-06-28,2017-06-20
PA702052,PO718560,15,1,,1,3,True,PA721106,2017-06-18,2022-06-21
PA1092,PO384544,13,1,,1,3,True,PA267195,2007-06-20,2012-06-19
PA1092,PO230712,12,1,,1,3,True,PA267195,2002-06-19,2007-06-19
PA414,PO230974,12,1,,1,3,True,PA267825,2002-06-19,2007-06-19
PA414,PO384806,13,1,,1,3,True,PA347200,2007-06-20,2012-06-19
PA794030,PO793058,16,1,,1,0,True,PA794034,2022-06-19,
PA719472,PO717754,15,1,,1,3,True,PA719476,2017-06-18,2022-06-21
PA719472,PO793008,16,1,,1,0,True,PA719476,2022-06-19,
PA267429,PO644618,14,1,,1,3,True,PA642818,2012-06-20,2017-06-20
PA267429,PO384464,13,1,,1,3,True,PA342665,2007-06-20,2012-06-19
PA267429,PO230632,12,1,,1,3,True,PA2050,2002-06-19,2007-06-19
PA267429,PO717832,15,1,,1,3,True,PA719968,2017-06-18,2022-06-21
PA267429,PO791936,16,1,,1,0,True,PA719968,2022-06-19,
PA793992,PO793074,16,1,,1,0,True,PA793996,2022-06-19,
PA1939,PO230749,12,1,,1,3,True,PA267918,2002-06-19,2007-06-19
PA721852,PO718272,15,1,,1,3,True,PA721856,2017-06-18,2022-06-21
PA721852,PO792392,16,1,,1,0,True,PA795572,2022-06-19,
PA702053,PO644717,14,1,,20,3,True,PA1399,2014-06-29,2017-06-20
PA267366,PO230642,12,1,,13,3,True,,2002-06-19,2007-06-19
PA1911,PO644738,14,1,,1,3,True,PA643139,2012-06-20,2017-06-20
PA1911,PO384584,13,1,,1,3,True,PA344201,2007-06-20,2012-06-19
PA1911,PO230752,12,1,,1,3,True,PA267999,2002-06-19,2007-06-19
PA718962,PO717574,15,1,,1,3,True,PA718966,2017-06-18,2022-06-21
PA718962,PO792832,16,1,,1,0,True,PA718966,2022-06-19,
PA216574,PO644778,14,1,,1,3,True,PA642909,2012-06-20,2017-06-20
PA216574,PO230792,12,1,,1,3,True,PA2704,2002-06-19,2007-06-19
PA216574,PO384624,13,1,,1,3,True,PA2704,2007-06-20,2012-06-19
PA267399,PO384323,13,1,,1,3,True,PA340773,2007-06-20,2012-06-19
PA267399,PO230491,12,1,,1,3,True,PA267400,2002-06-19,2007-06-19
PA337586,PO384838,13,1,,1,3,True,PA347580,2007-06-20,2012-06-19
PA793548,PO792818,16,1,,1,0,True,PA793552,2022-06-19,
PA606745,PO644590,14,1,,1,3,True,PA541,2012-06-20,2017-06-20
PA642885,PO644762,14,1,,4,6,True,,2012-06-20,2017-06-17
PA793560,PO792854,16,1,,1,0,True,PA793564,2022-06-19,
PA720972,PO718522,15,1,,4,3,True,,2017-06-18,2022-06-21
PA795844,PO792454,16,1,,1,0,True,PA795848,2022-06-19,
PA794582,PO792106,16,1,,1,0,True,PA794586,2022-06-19,
PA1252,PO384457,13,1,,1,3,True,PA342564,2007-06-20,2012-06-19
PA1252,PO230625,12,1,,1,3,True,PA1535,2002-06-19,2007-06-19
PA1252,PO644611,14,1,,1,5,True,PA342564,2012-06-20,2017-03-21
PA722142,PO718298,15,1,,1,3,True,PA722146,2017-06-18,2022-06-21
PA722142,PO792398,16,1,,1,0,True,PA795770,2022-06-19,
PA719842,PO717792,15,1,,1,11,True,PA719846,2017-06-18,2021-09-07
PA267986,PO230481,12,1,,1,3,True,PA267987,2002-06-19,2007-06-19
PA720190,PO717902,15,1,,1,3,True,PA720194,2017-06-18,2022-06-21
PA720190,PO792002,16,1,,1,0,True,PA720194,2022-06-19,
PA267992,PO230485,12,1,,1,3,True,PA565,2002-06-19,2007-06-19
PA1483,PO384734,13,1,,1,3,True,PA346218,2007-06-20,2012-06-19
PA1483,PO644888,14,1,,1,3,True,PA346218,2012-06-20,2017-06-20
PA1483,PO230902,12,1,,1,3,True,PA267594,2002-06-19,2007-06-19
PA606631,PO645003,14,1,,1,3,True,PA642774,2012-06-20,2017-06-20
PA267762,PO384556,13,1,,1,3,True,PA267763,2007-06-20,2012-06-19
PA267762,PO644710,14,1,,1,3,True,PA642868,2012-06-20,2017-06-20
PA267762,PO230724,12,1,,1,3,True,PA267763,2002-06-19,2007-06-19
PA337633,PO644991,14,1,,1,7,True,PA347627,2012-06-20,2014-05-09
PA337633,PO718518,15,1,,1,7,True,PA702054,2017-06-18,2017-07-21
PA337633,PO718518,15,1,,10,3,True,PA702054,2017-06-18,2022-06-21
PA337633,PO644991,14,1,,20,7,True,PA702054,2014-06-29,2014-07-29
PA337633,PO384837,13,1,,1,3,True,PA347627,2007-06-20,2012-06-19
PA720806,PO718094,15,1,,1,3,True,PA720810,2017-06-18,2022-06-21
PA722022,PO718382,15,1,,1,3,True,PA722026,2017-06-18,2022-06-21
PA1326,PO384603,13,1,,1,3,True,PA267007,2007-06-20,2012-06-19
PA1326,PO230771,12,1,,1,3,True,PA267007,2002-06-19,2007-06-19
PA1468,PO230818,12,1,,1,3,True,PA217368,2002-06-19,2007-06-19
PA332950,PO384485,13,1,,1,3,True,PA342950,2007-06-20,2012-06-19
PA332950,PO644639,14,1,,1,3,True,PA342950,2012-06-20,2017-06-20
PA719922,PO717846,15,1,,1,3,True,PA719926,2017-06-18,2022-06-21
PA719922,PO791962,16,1,,1,0,True,PA794190,2022-06-19,
PA1695,PO644852,14,1,,1,3,True,PA657,2012-06-20,2017-06-20
PA1695,PO718288,15,1,,1,3,True,PA657,2017-06-18,2022-06-21
PA1695,PO384698,13,1,,1,3,True,PA657,2007-06-20,2012-06-19
PA610245,PO644943,14,1,,1,3,True,PA643077,2012-06-20,2017-06-20
PA721932,PO792488,16,1,,1,0,True,PA795212,2022-06-19,
PA721932,PO718368,15,1,,8,3,True,,2017-06-18,2022-06-21
PA793158,PO792636,16,1,,1,0,True,PA793162,2022-06-19,
PA796034,PO792442,16,1,,1,0,True,PA796038,2022-06-19,
PA720386,PO717958,15,1,,1,3,True,PA720390,2017-06-18,2022-06-21
PA720386,PO792074,16,1,,1,0,True,PA720390,2022-06-19,
PA1871,PO384520,13,1,,1,3,True,PA343388,2007-06-20,2012-06-19
PA1871,PO230688,12,1,,1,3,True,PA925,2002-06-19,2007-06-19
PA1871,PO644674,14,1,,1,3,True,PA642849,2012-06-20,2017-06-20
PA793616,PO792968,16,1,,1,0,True,PA793620,2022-06-19,
PA1124,PO644941,14,1,,1,12,True,PA267875,2012-06-20,2012-10-18
PA1124,PO384787,13,1,,1,7,True,PA267875,2007-06-20,2009-01-05
PA1124,PO230955,12,1,,20,3,True,PA267875,2005-10-02,2007-06-19
PA1124,PO384787,13,1,,10,3,True,PA267875,2007-06-20,2012-06-19
PA1124,PO644941,14,1,,15,3,True,PA687229,2012-12-16,2017-06-20
PA794838,PO792264,16,1,,1,0,True,PA794842,2022-06-19,
PA795298,PO792546,16,1,,1,0,True,PA795302,2022-06-19,
PA718802,PO717518,15,1,,1,3,True,PA718806,2017-06-18,2022-06-21
PA643184,PO792244,16,1,,1,0,True,PA794826,2022-06-19,
PA643184,PO718140,15,1,,8,7,True,,2017-06-18,2020-07-29
PA794810,PO792252,16,1,,1,0,True,PA794814,2022-06-19,
PA2377,PO644788,14,1,,1,3,True,PA344848,2012-06-20,2017-06-20
PA2377,PO384634,13,1,,1,3,True,PA344848,2007-06-20,2012-06-19
PA2377,PO230802,12,1,,1,3,True,PA267016,2002-06-19,2007-06-19
PA2377,PO718172,15,1,,1,3,True,PA344848,2017-06-18,2022-06-21
PA588,PO644717,14,1,,1,11,True,PA1399,2012-06-20,2014-04-30
PA588,PO384563,13,1,,1,7,True,PA1399,2007-06-20,2007-07-19
PA588,PO384563,13,1,,10,3,True,PA1399,2007-06-20,2012-06-19
PA643192,PO792150,16,1,,1,0,True,PA794746,2022-06-19,
PA643192,PO718034,15,1,,8,3,True,,2017-06-18,2022-06-21
PA1132,PO230571,12,1,,1,3,True,PA267849,2002-06-19,2007-06-19
PA1654,PO230514,12,1,,1,3,True,PA267540,2002-06-19,2007-06-19
PA1654,PO384346,13,1,,1,Élection à la Présidence de la République,True,PA341097,2007-06-20,2012-05-14
PA722236,PO718356,15,1,,1,7,True,PA722240,2017-06-18,2019-10-03
PA722236,PO718356,15,1,,10,3,True,PA722240,2017-06-18,2022-06-21
PA608434,PO644772,14,1,,1,3,True,PA642931,2012-06-20,2017-06-20
PA793166,PO792598,16,1,,1,0,True,PA793170,2022-06-19,
PA643145,PO718526,15,1,,1,3,True,PA720984,2017-06-18,2022-06-21
PA643145,PO644979,14,1,,4,6,True,,2012-06-20,2014-05-02
PA267204,PO644608,14,1,,1,3,True,PA267205,2012-06-20,2017-06-20
PA267204,PO230622,12,1,,1,3,True,PA267205,2002-06-19,2007-06-19
PA267204,PO384454,13,1,,1,3,True,PA267205,2007-06-20,2012-06-19
PA267204,PO717842,15,1,,1,3,True,PA719902,2017-06-18,2022-06-21
PA267576,PO230539,12,1,,1,3,True,PA267577,2002-06-19,2007-06-19
PA267576,PO644525,14,1,,1,3,True,PA643209,2012-06-20,2017-06-20
PA267576,PO384371,13,1,,1,3,True,PA341403,2007-06-20,2012-06-19
PA610521,PO644969,14,1,,1,3,True,PA643122,2012-06-20,2017-06-20
PA563,PO644896,14,1,,1,3,True,PA642989,2012-06-20,2017-06-20
PA563,PO718368,15,1,,1,17,True,PA721932,2017-06-18,2017-08-21
PA721924,PO718308,15,1,,1,3,True,PA721928,2017-06-18,2022-06-21
PA345264,PO384665,13,1,,4,6,True,,2007-06-20,2012-06-16
PA946,PO384501,13,1,,1,3,True,PA343158,2007-06-20,2012-06-19
PA946,PO230669,12,1,,1,3,True,PA465,2002-06-19,2007-06-19
PA2611,PO230711,12,1,,1,3,True,PA267193,2002-06-19,2007-06-19
PA2611,PO384543,13,1,,1,3,True,PA343678,2007-06-20,2012-06-19
PA2611,PO644697,14,1,,1,11,True,PA343678,2012-06-20,2016-07-21
PA722008,PO718376,15,1,,1,3,True,PA722012,2017-06-18,2022-06-21
PA2177,PO230787,12,1,,1,3,True,PA266839,2002-06-19,2007-06-19
PA333494,PO384528,13,1,,1,5,True,PA343493,2007-06-20,2011-05-04
PA795926,PO792514,16,1,,1,0,True,PA795930,2022-06-19,
PA794386,PO792072,16,1,,1,0,True,PA794390,2022-06-19,
PA793416,PO792874,16,1,,4,0,True,,2022-06-19,
PA333457,PO384525,13,1,,1,3,True,PA343456,2007-06-20,2012-06-19
PA610045,PO644928,14,1,,1,3,True,PA643021,2012-06-20,2017-06-20
PA720838,PO792564,16,1,,1,0,True,PA689,2022-06-19,
PA826,PO230621,12,1,,1,3,True,PA267085,2002-06-19,2007-06-19
PA642844,PO644666,14,1,,4,6,True,,2012-06-20,2014-05-02
PA1522,PO384524,13,1,,1,3,True,PA267045,2007-06-20,2012-06-19
PA267827,PO230975,12,1,,20,3,True,PA267828,2005-10-02,2007-06-19
PA267827,PO384807,13,1,,1,7,True,PA267828,2007-06-20,2010-12-15
PA793210,PO792750,16,1,,1,0,True,PA793214,2022-06-19,
PA267166,PO384510,13,1,,4,6,True,,2007-06-20,2012-06-16
PA267628,PO644922,14,1,,1,3,True,PA346652,2012-06-20,2017-06-20
PA267628,PO384768,13,1,,10,3,True,PA346652,2007-06-20,2012-06-19
PA267628,PO230936,12,1,,4,3,True,,2002-06-19,2007-06-19
PA267628,PO384768,13,1,,1,7,True,PA346652,2007-06-20,2007-07-19
PA601,PO230660,12,1,,4,3,True,,2002-06-19,2007-06-19
PA720780,PO718112,15,1,,1,3,True,PA720784,2017-06-18,2022-06-21
PA793238,PO792732,16,1,,1,0,True,PA793242,2022-06-19,
PA610125,PO644934,14,1,,1,3,True,PA643046,2012-06-20,2017-06-20
PA609845,PO644908,14,1,,1,3,True,PA643036,2012-06-20,2017-06-20
PA718784,PO792672,16,1,,1,0,True,PA793338,2022-06-19,
PA718784,PO717494,15,1,,1,3,True,PA718788,2017-06-18,2022-06-21
PA1708,PO230953,12,1,,1,3,True,PA2071,2002-06-19,2007-06-19
